jobClass,jobCompany,jobMoney,jobName,jobNeed,jobPlace,jobSpesk,jobType,jobUrl
产品经理,TCL金融控股集团,8k-16k,产品经理,经验3-5年 / 本科,岭南,“待遇佳福利好平台广”,金融 / 未融资,
产品经理,4399游戏,8k-15k,产品经理,经验1-3年 / 本科,石牌,"“员工食堂,六险一金,大平台”",游戏 / 未融资,
产品经理,广州多融信息科技有限公司,10k-20k,产品经理,经验1-3年 / 本科,沙河,"“五险一金,包午餐,下午茶,零食饮料”",金融 / 未融资,
产品经理,佳都数据,8k-12k,产品经理,经验1-3年 / 本科,棠下,“五险一金 节日福利 通讯补助 交通便利”,数据服务 / 未融资,
产品经理,颉一软件,8k-15k,产品经理,经验5-10年 / 本科,东圃,"“创新科技,工作环境优,福利高,发展空间大”","信息安全,数据服务 / A轮",
产品经理,爱拍原创,7k-14k,产品经理,经验1-3年 / 本科,棠下,“福利待遇佳”,文化娱乐 / D轮及以上,
产品经理,小妖传媒,9k-10k,产品经理,经验不限 / 大专,天河区,"“五险一金,员工旅游”","移动互联网,社交网络 / 未融资",
产品经理,Ways,8k-15k,产品经理,经验5-10年 / 本科,猎德,“六险一金”,"移动互联网,企业服务 / 未融资",
产品经理,广电银通,12k-15k,产品经理,经验3-5年 / 本科,天河区,"“国企雄资,六险一金,工会俱乐部,免费班车”","金融,硬件 / 不需要融资",
产品经理,君海游戏,8k-16k,产品经理,经验1-3年 / 本科,海珠区,"“优秀团队,优秀平台,五险一金,带薪年假”",移动互联网 / 上市公司,
产品经理,云联万企,10k-20k,产品经理,经验3-5年 / 本科,棠下,"“股权激励,免费午餐,双休,年度奖励”","移动互联网,企业服务 / 未融资",
BI工程师,广州棒谷科技股份有限公司,9k-16k,BI开发工程师,经验1-3年 / 本科,白云大道,"“海量数据,敏捷BI”",电子商务 / 不需要融资,
BI工程师,广州银行信用卡中心,13K-25K,BI工程师,经验3-5年 / 本科,天河城,"“ETL,BI,数据库,互联网金融”",金融 / 不需要融资,
BI工程师,武汉佰钧成技术有限公司,11k-15k,BI工程师（2年+）,经验1-3年 / 大专,天河区,"“福利齐全,美女多”",移动互联网 / 不需要融资,
BI工程师,鼎捷软件,6k-10k,BI软件开发工程师,经验3-5年 / 大专,五山,"“五险一金,五天八小时,软件原产商,上市公司”",其他 / 上市公司,
BI工程师,触通科技,10k-20k,BI,经验3-5年 / 本科,中大,"“五险一金,双休,弹性上班,餐补”","移动互联网,金融 / 不需要融资",
BI工程师,网易游戏,10k-18k,BI开发工程师,经验1-3年 / 本科,棠下,"“大平台,核心项目,薪酬福利好,优秀团队”",游戏 / 上市公司,
BI工程师,颉一软件,20k-30k,BI工程师,经验3-5年 / 本科,东圃,"“扁平管理,高端前沿,全员持股”","信息安全,数据服务 / A轮",
BI工程师,尚德机构,8k-10k,数据分析师/BI,经验不限 / 本科,天河公园,"“五险一金,周末双休,节日福利,免费学习”",教育 / D轮及以上,
BI工程师,恒大珠三角公司,10k-20k,BI工程师,经验3-5年 / 本科,沙河,“500强”,"移动互联网,生活服务 / 上市公司",
BI工程师,德科信息,10k-15k,BI工程师,经验不限 / 大专,珠江新城,"“六险一金,周末双休,朝九晚六,年终双薪”","移动互联网,企业服务 / 不需要融资",
BI工程师,诚毅软件,8k-12k,BI开发工程师,经验1-3年 / 本科,客村,"“专业培训,技术大牛,团队氛围好,绩效奖金”",企业服务 / 不需要融资,
BI工程师,中标数据,6k-10k,BI数据工程师,经验1-3年 / 本科,岭南,"“五险一金,年终奖金,员工旅游,定期体检”","数据服务,硬件 / 未融资",
BI工程师,法资公司，摩洛哥奢侈品珠宝。,8k-15k,BI Analyst,经验1-3年 / 大专,祈福,"“周末双休,五险一金,员工旅游,外资福利”",生活服务 / 不需要融资,
BI工程师,中邮消费,16k-29k,高级BI数据分析开发师,经验5-10年 / 本科,天河区,"“人工智能,大数据,成长空间大,福利好”","移动互联网,金融 / 未融资",
BI工程师,广东亿迅,9k-18k,BI工程师（SAP）,经验3-5年 / 本科,海珠区,"“好平台,大空间,大数据”",其他 / 不需要融资,
售后工程师,骏嘉财通,5k-10k,售后技术工程师,经验1-3年 / 本科,岭南,"“提供住宿,带薪培训,有师傅带,人nice”",金融 / 未融资,
售后工程师,晓教育,7k-10k,售后工程师/B端产品运营专员,经验1年以下 / 本科,天河城,"“平台大,发展前景好,活力团队,福利齐全”",教育 / 不需要融资,
售后工程师,广东龙泉科技有限公司,5k-9k,售后工程师,经验1-3年 / 大专,客村,"“五险一金,年底双薪,五天工作制,年度旅游”","移动互联网,数据服务 / 不需要融资",
售后工程师,广州新一代信息科技有限公司,4k-8k,售前/售后工程师,经验1-3年 / 大专,越秀区,"“周末双休,年终奖励,定期体检,五险一金”","移动互联网,电子商务 / 未融资",
售后工程师,太平洋寿险广东分公司,5k-9k,售后服务专员,经验1-3年 / 大专,沙河,"“国企,双休,法定节假日,晋升空间大”",金融 / 上市公司,
售后工程师,五宫格信息科技,4k-7k,售后工程师,经验不限 / 不限,天河区,"“扁平化管理,年轻团队,期权激励,创业氛围”","企业服务,硬件 / 天使轮",
售后工程师,云晫,4k-6k,售后工程师,经验不限 / 本科,大学城,“五险一金 餐饮补贴 弹性工作”,"教育,数据服务 / A轮",
售后工程师,恒腾网络,5k-10k,售后专员（家居）,经验1-3年 / 本科,珠江新城,“扁平化管理 福利待遇好 提供午餐”,"O2O,移动互联网 / 上市公司",
售后工程师,Strikingly,5k-8k,售后培训师,经验1-3年 / 不限,洛溪,"“五险一金,高速发展”",移动互联网 / A轮,
售后工程师,翌贝拓科技,3k-5k,售后工程师（技术员）,经验不限 / 不限,石碁,"“包吃住,出差补贴,年假,双休”",其他 / 未融资,
售后工程师,德尔办公,3k-5k,售后技术员,经验不限 / 不限,车陂,"“五险一金,周末双休,专业培训,节日福利”","企业服务,硬件 / 未融资",
售后工程师,广州卓振,4k-6k,售后/技术支持工程师,经验1-3年 / 大专,萝岗区,"“五险一金,公司氛围好,年终奖,福利齐全”",移动互联网 / 未融资,
售后工程师,中国人寿,4K-8K,售后服务部专员,经验不限 / 大专,红山,“时间自由，收入上不封顶。”,金融、其他 / 上市公司,
售后工程师,科慧,5k-10k,售后工单处理高级顾问,经验1-3年 / 不限,萝岗区,"“五险一金,售后处理,工资高,提供食宿”","移动互联网,电子商务 / 上市公司",
售后工程师,广州百德,4k-6k,产品售后工程师,经验不限 / 大专,黄埔区,"“晋升研发,晋升销售”",其他 / 未融资,
售前工程师,深圳道乐,8k-15k,售前工程师,经验1-3年 / 本科,琶洲,"“晋升空间,成长快,五险一金,周末双休”","移动互联网,金融 / 未融资",
售前工程师,口袋零钱,5k-10k,售前工程师,经验1-3年 / 本科,五山,"“五险一金,周末双休,发展空间大”","移动互联网,金融 / 未融资",
售前工程师,普金计算机,4k-8k,售前工程师,经验1-3年 / 本科,员村,"“新三板上市,五险一金,发展空间大,人性化管理”","电子商务,金融 / 上市公司",
售前工程师,青鹿教育,7k-13k,售前工程师/售前产品经理,经验1-3年 / 本科,天河区,“五险一金，年终奖，丰富的奖金”,"教育,移动互联网 / 不需要融资",
售前工程师,以大供应链,6k-12k,售前工程师,经验1-3年 / 本科,元岗,"“双休,旅游,奖金,弹性工作”","移动互联网,医疗健康 / A轮",
售前工程师,云智易,8k-16k,售前工程师,经验1-3年 / 本科,江海,“物联网 竞争力薪资 有提成 福利好”,"移动互联网,硬件 / B轮",
售前工程师,广东道一,8k-13k,售前工程师,经验3-5年 / 大专,天河公园,"“六险一金,友好氛围,舒适环境,合理体制”",移动互联网 / 上市公司,
售前工程师,明动软件,6k-9k,售前工程师,经验1-3年 / 本科,元岗,"“五险一金,带薪年假,团队氛围好”","企业服务,数据服务 / 上市公司",
售前工程师,云游九州,8K-15K,售前工程师,经验1-3年 / 本科,黄埔区,"“空间大,前沿科技,空间大数据,带薪年假”",数据服务、企业服务 / 天使轮,
售前工程师,捷通华声,15k-25k,售前工程师,经验1-3年 / 本科,员村,"“人工智能,半年调薪,项目奖金,五险一金”","移动互联网,数据服务 / 不需要融资",
售前工程师,石竹软件,12k-20k,售前工程师,经验5-10年 / 本科,龙口,“六险一金 五天7小时 绩效奖 补贴 体检”,"企业服务,数据服务 / 不需要融资",
售前工程师,恒峰信息,8k-10k,售前工程师,经验3-5年 / 大专,大沙,“周末双休 五险一金 年终奖 餐补 通讯补贴”,"移动互联网,硬件 / 上市公司",
售前工程师,思华科技,10k-20k,售前工程师,经验1-3年 / 本科,沙河,“五险一金 商业险 年度旅游 定期体检”,移动互联网 / D轮及以上,
售前工程师,广州网迅,8k-12k,售前工程师,经验1-3年 / 大专,东站,"“五险一金,周末双休,年终奖金,员工旅游”","移动互联网,数据服务 / 不需要融资",
售前工程师,方欣科技,12k-20k,售前工程师,经验5-10年 / 本科,萝岗区,“上市公司 平台大 发展好 福利全 晋升快”,移动互联网 / 上市公司,
实施工程师,骏嘉财通,8k-15k,实施工程师,经验1-3年 / 本科,岭南,"“高薪,提供住宿,晋升空间大,免费培训”",金融 / 未融资,
实施工程师,明动软件,6k-12k,实施工程师,经验1-3年 / 本科,元岗,"“大数据,dba,团队氛围好,员工旅游”","企业服务,数据服务 / 上市公司",
实施工程师,精一规划,6k-12k,实施工程师,经验1-3年 / 本科,员村,"“周末双休,五险一金,带薪假期,天天餐补”","移动互联网,数据服务 / 上市公司",
实施工程师,慧扬健康,6k-10k,实施工程师,经验1-3年 / 本科,大沙,"“风口行业,技术大牛,独栋别墅,六险一金”","企业服务,数据服务 / 不需要融资",
实施工程师,品骏,7k-12k,实施工程师,经验1-3年 / 本科,琶洲,"“福利补贴,免费三餐,发展空间好,年终奖金”","移动互联网,电子商务 / 上市公司",
实施工程师,设计院,4k-6k,实施工程师,经验不限 / 大专,五山,"“年度双薪,加班补助,绩效奖励,高温补贴”","移动互联网,金融 / 上市公司",
实施工程师,巴图鲁公司,5k-10k,实施工程师,经验1-3年 / 大专,海珠区,"“弹性上班制,技术杠杠,氛围轻松,扁平管理”",电子商务 / C轮,
实施工程师,国药控股广州有限公司,6k-10k,中级实施工程师,经验1-3年 / 本科,西村,"“国企,大平台,项目前景”",医疗健康 / 上市公司,
实施工程师,广州惠侨,5k-7k,实施工程师,经验不限 / 本科,沙河,"“周末双休,五险一金,带薪休假”",移动互联网 / 上市公司,
实施工程师,KM男装,6k-8k,实施工程师,经验1-3年 / 大专,工业大道,"“年底双薪,五险一金,美女多”",生活服务 / 未融资,
实施工程师,以大供应链,5k-10k,实施工程师,经验1-3年 / 大专,元岗,"“靠谱团队,双休,年度旅游,各项补贴”","移动互联网,医疗健康 / A轮",
实施工程师,泛微,3k-5k,实施工程师,经验1-3年 / 大专,黄村,"“可晋升,奖金多,平台大,团队好”","移动互联网,企业服务 / 上市公司",
实施工程师,石竹软件,10k-13k,高级实施工程师,经验3-5年 / 本科,龙口,“六险一金 五天7小时 绩效奖金 体检 补贴”,"企业服务,数据服务 / 不需要融资",
实施工程师,Datatist,8k-15k,高级实施工程师,经验3-5年 / 不限,东晓,“来自于硅谷的大数据创业公司”,"数据服务,广告营销 / A轮",
实施工程师,稻禾科技,7k-12k,软件实施工程师,经验3-5年 / 本科,番禺区,"“五险一金,实施提成,聚餐旅游,弹性工作”","企业服务,移动互联网 / 不需要融资",
硬件开发其它,拿火音乐,8k-16k,嵌入式硬件工程师,经验1-3年 / 本科,越秀区,"“革新,极致”",移动互联网 / 不需要融资,
硬件开发其它,DataStory,10k-20k,嵌入式硬件开发工程师,经验1-3年 / 本科,海珠区,"“人工智能,黑科技,高速发展,技术氛围”",数据服务 / B轮,
硬件开发其它,亚美,10k-20k,嵌入式硬件开发工程师,经验1-3年 / 大专,五山,“双休，弹性工作制，奖金丰厚”,移动互联网 / 不需要融资,
硬件开发其它,微海科技,6K-12K,硬件开发工程师,经验1-3年 / 本科,黄埔区,“社保，医疗行业”,移动互联网、电子商务 / 未融资,
硬件开发其它,奇艺果,8k-16k,嵌入式硬件工程师,经验1-3年 / 大专,琶洲,"“高前景,高发展,高薪资,扁平化”","移动互联网,电子商务 / C轮",
硬件开发其它,富力地产,12k-20k,硬件开发工程师,经验5-10年 / 本科,珠江新城,"“平台稳定,福利待遇优,七险一金,年终奖金”","移动互联网,电子商务 / 上市公司",
硬件开发其它,广东智源,5k-8k,硬件开发工程师,经验1-3年 / 本科,登峰,"“五险一金,绩效奖金,下午茶,年度旅游”","移动互联网,企业服务 / 不需要融资",
硬件开发其它,艾美网络科技,8k-12k,硬件工程师,经验5-10年 / 本科,番禺区,"“硬件开发,电路设计,PCB”","移动互联网,游戏 / B轮",
硬件开发其它,朗国科技,7k-14k,硬件工程师,经验1-3年 / 本科,天河区,"“升职快,弹性工作,员工持股,项目奖”",移动互联网 / 未融资,
硬件开发其它,锦峰,15k-25k,硬件开发经理,经验3-5年 / 本科,沙河,"“部门美女多,临近地铁,周末双休”",移动互联网 / 不需要融资,
硬件开发其它,健康猫,8k-15k,硬件工程师,经验1-3年 / 本科,天河区,"“物联网,硬件开发”",移动互联网 / A轮,
硬件开发其它,金蓝盟,8k-15k,嵌入式硬件开发,经验1-3年 / 大专,元岗,"“办公环境好,五险,带薪年假,同事好相处”",企业服务 / 不需要融资,
硬件开发其它,途道,8k-15k,硬件开发工程师,经验1-3年 / 本科,大学城,"“发展空间大,团队意识强,工作环境优”",其他 / 天使轮,
硬件开发其它,逗号智能零售,10k-16k,嵌入式硬件工程师,经验3-5年 / 本科,珠江新城,"“五险一金,餐饮补贴,CBD办公,扁平管理”","移动互联网,生活服务 / A轮",
硬件开发其它,昆万科技,8K-16K,硬件开发,经验不限 / 不限,市桥,“发展中公司，急需有志之士。”,"电子商务,文化娱乐 / 未融资",
射频工程师,周立功单片机,8k-15k,射频工程师,经验不限 / 本科,棠下,"“双休,带薪年假,年终奖”","移动互联网,硬件 / 未融资",
射频工程师,CNICG,10k-15k,射频天线工程师,经验3-5年 / 本科,南沙区,"“六险一金,年终奖金,周末双休”",移动互联网 / 不需要融资,
材料工程师,爱德医疗,6k-10k,材料工程师,经验1-3年 / 本科,新港,“五险”,"医疗健康,电子商务 / 不需要融资",
材料工程师,恒腾网络,8k-16k,材料产品工程师,经验1-3年 / 本科,珠江新城,“扁平化管理 上市公司 福利待遇好”,"O2O,移动互联网 / 上市公司",
PCB工艺,酷狗音乐,12k-24k,YJBU-PCB工程师,经验1-3年 / 本科,车陂,“平台化”,"移动互联网,文化娱乐 / 不需要融资",
PCB工艺,森锐科技,7k-12k,PCB工程师,经验5-10年 / 本科,五山,"“五险一金,发展空间,年底双薪”","移动互联网,电子商务 / A轮",
PCB工艺,来电科技,8k-15k,PCB工程师 硬件工程师 需求工程师,经验3-5年 / 大专,大石,"“单片机,ARM,PCB”","移动互联网,O2O / A轮",
PCB工艺,广州维德,8k-10k,PCB layout工程师,经验1-3年 / 本科,天河区,"“扁平化管理,五险一金,自由度高,老板好”",其他 / 不需要融资,
PCB工艺,安云,3k-6k,PCB焊接工程师,经验1-3年 / 不限,大学城,"“五险一金,定期体检,生日福利,绩效奖金”",其他、硬件 / 天使轮,
FPGA开发,世炬网络,6k-8k,FPGA工程师,经验1-3年 / 本科,天河区,“FPGA工”,"硬件,其他 / 未融资",
FPGA开发,达漫,5k-8k,FPGA开发,经验不限 / 大专,棠下,“五险一金，带薪年假，五天工作制”,"移动互联网,硬件 / 未融资",
系统集成,中大凯旋,5k-7k,系统集成工程师,经验1-3年 / 大专,大学城,"“年终奖金,节日福利,同事友善,环境优美”",电子商务 / 不需要融资,
系统集成,广州瀚信,7k-12k,系统集成工程师,经验3-5年 / 本科,元岗,"“五险一金,双休,带薪年假,员工旅游”",移动互联网 / B轮,
系统集成,光大教育,10k-20k,系统集成工程师,经验3-5年 / 本科,萝岗区,"“上市公司,互联网教育,扁平管理,晋升空间大”","移动互联网,教育 / 上市公司",
系统集成,机智云,10k-20k,系统集成经理,经验3-5年 / 本科,天河区,"“五险一金,绩效奖金,交通补贴,弹性工作制”","移动互联网,硬件 / B轮",
系统集成,方欣科技,10k-20k,高级系统集成工程师,经验1-3年 / 大专,萝岗区,“上市公司 平台大 发展好”,移动互联网 / 上市公司,
系统集成,广州众拓计算机科技有限公司,3k-4k,系统集成工程师/实习生,经验不限 / 本科,市桥,"“双休,定期旅游,定期体检”",其他 / 未融资,
系统集成,广东鸿正,6k-12k,系统集成实施工程师,经验1-3年 / 大专,黄花岗,"“六险,周末双休,年底双薪”","硬件,其他 / 未融资",
系统集成,景驰,20k-40k,汽车系统集成工程师,经验3-5年 / 本科,大学城,"“带薪年假,商业保险,行业大牛,弹性工作”",移动互联网 / 天使轮,
系统集成,恒峰信息,15k-25k,系统集成销售总监,经验5-10年 / 本科,萝岗区,“五险一金 班车 包吃 平台广阔”,"移动互联网,硬件 / 上市公司",
系统集成,阳光耐特,10k-20k,系统集成售前工程师,经验3-5年 / 本科,岭南,“项目高大上技术棒棒哒薪酬福利好妹纸美美哒”,"信息安全,数据服务 / 不需要融资",
系统集成,中长康达,3k-6k,系统集成销售工程师,经验不限 / 本科,天河区,"“销售业务,计算机,系统集成,IT”","硬件 ,数据服务 / 未融资",
系统集成,恒峰信息,4k-6k,技术支持工程师（系统集成/网络弱电）,经验1-3年 / 大专,大沙,“五险一金 周末双休 包吃 餐补”,"移动互联网,硬件 / 上市公司",
驱动开发,白云电气,10k-15k,软件工程师---通讯驱动开发,经验3-5年 / 本科,太和,"“优秀团队,广州地铁,综合能源”",企业服务 / 上市公司,
驱动开发,锦峰,10k-20k,嵌入式驱动开发工程师,经验3-5年 / 大专,沙河,"“临近地铁,周末双休,部门美女多”",移动互联网 / 不需要融资,
驱动开发,广州笨笨,6k-10k,Linux驱动开发工程师,经验1-3年 / 本科,石牌,"“发展空间大,无人机研发,竞争力薪资,完善的福利”","移动互联网,其他 / 未融资",
驱动开发,小鹏汽车,20k-40k,Android驱动开发高级工程师/专家,经验5-10年 / 本科,黄埔区,“前景好”,"移动互联网,硬件 / A轮",
电路设计,正峰电子,8k-15k,电路设计,经验3-5年 / 本科,市桥,“你有能力，我有资金，我有项目，合伙吧。”,"O2O,移动互联网 / 不需要融资",
电路设计,北京十二栋文化传播有限公司,10k-20k,硬件电路设计工程师,经验1-3年 / 本科,天河区,"“扁平化管理,年轻化团队”",移动互联网 / A轮,
单片机,广州敏视,7k-14k,单片机软件工程师,经验不限 / 本科,车陂,"“福利全,薪资高,有技术”",其他 / 不需要融资,
单片机,宏大欣,6k-10k,单片机工程师,经验1-3年 / 大专,小北,“晋升空间大”,"O2O,其他 / 不需要融资",
单片机,顶牛科技,6k-9k,单片机开发工程师,经验3-5年 / 大专,大石,"“智能售货机,智能冷柜,物联网”","移动互联网,企业服务 / 未融资",
单片机,乐博乐博,3K-6K,单片机积木教师,经验不限 / 大专,华乐,"“晋升空间大,包住宿,六险一金,团队氛围好”",教育 / 上市公司,
单片机,乐博机器人学校,4k-7k,单片机积木教师,经验不限 / 大专,石牌,"“五险一金,包住宿,带薪年假,工作氛围轻”",教育 / 上市公司,
单片机,乐博乐博机器人教育科技有限公司,4k-8k,单片机积木教师,经验不限 / 大专,天河区,“六险一金，晋升空间大，绩效待遇优厚”,教育 / 上市公司,
单片机,乐博机器人学校,4K-8K,单片机机器人教师,经验不限 / 本科,员村,"“带薪培训,晋升空间大,团队氛围好,六险一金”",教育、硬件 / 上市公司,
单片机,列丰科技,5k-8k,嵌入式（单片机）开发工程师,经验1-3年 / 本科,番禺区,“职位晋升大”,"移动互联网,医疗健康 / 未融资",
单片机,乐博乐博,3K-6K,单片机积木机器人教师,经验不限 / 大专,华乐,"“晋升空间大,包住宿,六险一金,团队氛围好”",教育 / 上市公司,
自动化,Symbio-Freeborders,6k-7k,移动app自动化,经验1-3年 / 本科,琶洲,"“上班弹性,带薪年假,六险一金”","移动互联网,电子商务 / 未融资",
自动化,广东车海洋,3k-5k,自动化工程师,经验1-3年 / 大专,番禺区,"“五险,地铁周边,专业培训,包食宿”","移动互联网,硬件 / 不需要融资",
自动化,方瞳科技,4k-8k,自动化调试工程师,经验1-3年 / 本科,萝岗区,"“资深工程带,学习成长快,晋升通道多,团队文化好”",硬件 / 不需要融资,
自动化,卡宝宝,7k-14k,测试工程师（自动化）,经验3-5年 / 本科,石牌,"“双休,五险一金,带薪年假,年终奖”","移动互联网,金融 / 上市公司",
自动化,精一规划,7k-12k,自动化运维工程师,经验1-3年 / 大专,员村,"“自动化,pgis,zabbi,优化”","移动互联网,数据服务 / 上市公司",
自动化,尚德机构,10k-20k,自动化测试开发工程师,经验5-10年 / 本科,天河区,"“周末双休,五险一金”",教育 / D轮及以上,
自动化,颉一软件,5k-10k,自动化测试工程师,经验1-3年 / 大专,东圃,"“A轮,发展空间大,福利好,全员持股”","信息安全,数据服务 / A轮",
自动化,卓睿网络,8k-15k,自动化运维开发工程师,经验3-5年 / 大专,沙河,"“带薪假期多,奖金丰厚,海外旅游,包吃包住”","移动互联网,企业服务 / 不需要融资",
自动化,广州棒谷科技股份有限公司,10k-15k,自动化运维工程师,经验1-3年 / 本科,白云大道,"“跨境电商,晋升平台大,团队大牛多,工作氛围好”",电子商务 / 不需要融资,
自动化,锦峰,8k-15k,白盒及自动化测试,经验3-5年 / 大专,沙河,"“五险一金,周末双休,部门美女多”",移动互联网 / 不需要融资,
自动化,上海中软华腾软件系统有限公司,10k-18k,中高级自动化测试工程师,经验3-5年 / 本科,天河城,“外企氛围五险一金加班少年终奖丰厚”,"企业服务,金融 / 上市公司",
自动化,中邮消费,13k-25k,自动化测试工程师,经验不限 / 本科,天河区,"“智能化运维,智能化监控,云计算,科技引领”","移动互联网,金融 / 未融资",
自动化,DataStory,10k-15k,自动化测试工程师-广州-00206,经验1-3年 / 本科,跑马场,“高速发展 创业团队 领导好 氛围好”,数据服务 / B轮,
自动化,快批KP,10k-15k,软件测试工程师（自动化测试 ）,经验1-3年 / 本科,琶洲,"“五险一金,商业险,包餐,BAT大牛”","移动互联网,数据服务 / A轮",
自动化,广东瑞亚传媒,8k-15k,自动化测试工程师,经验3-5年 / 本科,芳村,"“股票期权,五险一金,扁平化管理”","移动互联网,文化娱乐 / 天使轮",
嵌入式,拿火音乐,8k-16k,嵌入式硬件工程师,经验1-3年 / 本科,越秀区,"“革新,极致”",移动互联网 / 不需要融资,
嵌入式,青鹿教育,8k-15k,嵌入式软件工程师,经验1-3年 / 本科,天河区,“五险一金、加班补助、年终奖金、团队活动”,"教育,移动互联网 / 不需要融资",
嵌入式,朗国科技,7k-14k,硬件工程师,经验1-3年 / 本科,天河区,"“升职快,弹性工作,员工持股,项目奖”",移动互联网 / 未融资,
嵌入式,奇艺果,8k-16k,嵌入式硬件工程师,经验1-3年 / 大专,琶洲,"“高前景,高发展,高薪资,扁平化”","移动互联网,电子商务 / C轮",
嵌入式,艾美网络科技,8k-12k,硬件工程师,经验5-10年 / 本科,番禺区,"“硬件开发,电路设计,PCB”","移动互联网,游戏 / B轮",
嵌入式,健康猫,8k-15k,硬件工程师,经验1-3年 / 本科,天河区,"“物联网,硬件开发”",移动互联网 / A轮,
嵌入式,安云,8k-15k,嵌入式软件开发,经验1-3年 / 本科,大学城,"“五险一金,定期体检,生日福利,绩效奖金”",其他、硬件 / 天使轮,
嵌入式,逗号智能零售,10k-16k,嵌入式硬件工程师,经验3-5年 / 本科,珠江新城,"“五险一金,餐饮补贴,CBD办公,扁平管理”","移动互联网,生活服务 / A轮",
嵌入式,乐源数字,10k-15k,硬件工程师,经验3-5年 / 本科,萝岗区,"“六险一金,双休,智能健身房,班车”","移动互联网 ,电子商务 / A轮",
嵌入式,DataStory,10k-20k,嵌入式硬件开发工程师,经验1-3年 / 本科,海珠区,"“人工智能,黑科技,高速发展,技术氛围”",数据服务 / B轮,
嵌入式,亚美,10k-20k,嵌入式软件开发,经验1-3年 / 大专,五山,“核心人才培养计划，股票期权，每年全项体检”,移动互联网 / 不需要融资,
嵌入式,锦峰,8K-15K,嵌入式开发工程师,经验3-5年 / 大专,沙河,“福利好，地铁直达”,移动互联网 / 不需要融资,
嵌入式,CNICG,10k-15k,嵌入式软件开发工程师,经验1-3年 / 本科,南沙区,“嵌入式”,移动互联网 / 不需要融资,
嵌入式,飞锐机器人,9k-15k,硬件工程师,经验1-3年 / 本科,大沙,"“周末双休,五险一金,机器人开发,智能物流”",其他 / 未融资,
嵌入式,广州华汇,8k-10k,嵌入式硬件工程师,经验1-3年 / 本科,海珠区,"“六险一金,年底双薪,年终奖金,餐补”","信息安全,数据服务 / 未融资",
硬件,拿火音乐,8k-16k,嵌入式硬件工程师,经验1-3年 / 本科,越秀区,"“革新,极致”",移动互联网 / 不需要融资,
硬件,奇艺果,8k-16k,嵌入式硬件工程师,经验1-3年 / 大专,琶洲,"“高前景,高发展,高薪资,扁平化”","移动互联网,电子商务 / C轮",
硬件,青鹿教育,8k-15k,嵌入式软件工程师,经验1-3年 / 本科,天河区,“五险一金、加班补助、年终奖金、团队活动”,"教育,移动互联网 / 不需要融资",
硬件,朗国科技,7k-14k,硬件工程师,经验1-3年 / 本科,天河区,"“升职快,弹性工作,员工持股,项目奖”",移动互联网 / 未融资,
硬件,艾美网络科技,8k-12k,硬件工程师,经验5-10年 / 本科,番禺区,"“硬件开发,电路设计,PCB”","移动互联网,游戏 / B轮",
硬件,健康猫,8k-15k,硬件工程师,经验1-3年 / 本科,天河区,"“物联网,硬件开发”",移动互联网 / A轮,
硬件,安云,8k-15k,嵌入式软件开发,经验1-3年 / 本科,大学城,"“五险一金,定期体检,生日福利,绩效奖金”",其他、硬件 / 天使轮,
硬件,逗号智能零售,10k-16k,嵌入式硬件工程师,经验3-5年 / 本科,珠江新城,"“五险一金,餐饮补贴,CBD办公,扁平管理”","移动互联网,生活服务 / A轮",
硬件,乐源数字,10k-15k,硬件工程师,经验3-5年 / 本科,萝岗区,"“六险一金,双休,智能健身房,班车”","移动互联网 ,电子商务 / A轮",
硬件,DataStory,10k-20k,嵌入式硬件开发工程师,经验1-3年 / 本科,海珠区,"“人工智能,黑科技,高速发展,技术氛围”",数据服务 / B轮,
硬件,亚美,10k-20k,嵌入式软件开发,经验1-3年 / 大专,五山,“核心人才培养计划，股票期权，每年全项体检”,移动互联网 / 不需要融资,
硬件,锦峰,8K-15K,嵌入式开发工程师,经验3-5年 / 大专,沙河,“福利好，地铁直达”,移动互联网 / 不需要融资,
硬件,广州华汇,8k-10k,嵌入式硬件工程师,经验1-3年 / 本科,海珠区,"“六险一金,年底双薪,年终奖金,餐补”","信息安全,数据服务 / 未融资",
硬件,飞锐机器人,9k-15k,硬件工程师,经验1-3年 / 本科,大沙,"“周末双休,五险一金,机器人开发,智能物流”",其他 / 未融资,
硬件,CNICG,10k-15k,嵌入式软件开发工程师,经验1-3年 / 本科,南沙区,“嵌入式”,移动互联网 / 不需要融资,
项目助理,深圳道乐,10k-15k,广州分公司-售前工程师兼项目助理,经验1-3年 / 本科,琶洲,"“期权激励,免费体检,五险一金,弹性工时”","移动互联网,金融 / 未融资",
项目助理,尚德机构,6k-8k,项目助理,经验1年以下 / 本科,棠下,"“五险一金齐,氛围好,福利待遇好”",教育 / D轮及以上,
项目助理,PPmoney互联网金融平台,4k-6k,项目专员,经验不限 / 大专,天河区,"“项目执行,金融”",金融 / 上市公司,
项目助理,骏嘉财通,8k-10k,项目实施助理,经验1-3年 / 本科,岭南,"“晋升空间大,免费培训,高薪,提供住宿”",金融 / 未融资,
项目助理,汇桔网,6k-10k,项目专员,经验1-3年 / 本科,萝岗区,“发展前景广阔 福利待遇好”,"企业服务,O2O / B轮",
项目助理,富力地产,7k-14k,项目专员,经验1-3年 / 本科,珠江新城,"“平台稳定,福利待遇优,七险一金,年终奖金”","移动互联网,电子商务 / 上市公司",
